espn_id,name,position,height,weight,age,dob,college_name,college_id,experience_years,team_id
4240858,Hendon Hooker,QB,"6' 3""",221 lbs,28,1998-01-13T08:00Z,Tennessee,2633,3,20
2310331,Tyler Johnson,WR,"6' 1""",208 lbs,27,1998-08-25T07:00Z,Minnesota,135,5,20
4567096,John Metchie III,WR,"5' 11""",187 lbs,25,2000-07-18T07:00Z,Alabama,333,3,20
4597500,Adonai Mitchell,WR,"6' 2""",205 lbs,23,2002-10-08T07:00Z,Texas,251,2,20
4035537,Kene Nwangwu,RB,"6' 1""",210 lbs,28,1998-02-09T08:00Z,Iowa State,66,5,20
4892576,Jamaal Pritchett,WR,"5' 8""",175 lbs,22,2003-06-10T07:00Z,South Alabama,6,0,20
4361372,Jeremy Ruckert,TE,"6' 5""",250 lbs,25,2000-08-11T07:00Z,Ohio State,194,4,20
4613050,Quentin Skinner,WR,"6' 5""",195 lbs,24,2001-12-24T08:00Z,Kansas,2305,0,20
4250764,Stone Smartt,TE,"6' 4""",226 lbs,27,1998-10-04T07:00Z,Old Dominion,295,4,20
4429105,Arian Smith,WR,"6' 0""",179 lbs,24,2001-10-11T07:00Z,Georgia,61,0,20
14163,Tyrod Taylor,QB,"6' 1""",217 lbs,36,1989-08-03T07:00Z,Virginia Tech,259,15,20
4569371,Isaiah Williams,WR,"5' 10""",185 lbs,25,2001-01-29T08:00Z,Illinois,356,2,20
4241410,Jelani Woods,TE,"6' 7""",253 lbs,27,1998-10-09T07:00Z,Virginia,258,4,20
4250360,Bailey Zappe,QB,"6' 1""",215 lbs,26,1999-04-26T07:00Z,Western Kentucky,98,4,20
4685247,Braelon Allen,RB,"6' 1""",235 lbs,22,2004-01-20T08:00Z,Wisconsin,275,2,20
3929636,Irvin Charles,WR,"6' 4""",219 lbs,28,1997-04-13T07:00Z,Indiana-Pennsylvania,2291,3,20
4695404,Isaiah Davis,RB,"6' 1""",220 lbs,24,2002-02-21T08:00Z,South Dakota State,2571,2,20
4362887,Justin Fields,QB,"6' 3""",227 lbs,26,1999-03-05T08:00Z,Ohio State,194,5,20
3115306,Josh Reynolds,WR,"6' 3""",192 lbs,31,1995-02-16T08:00Z,Texas A&M,245,9,20
4808766,Mason Taylor,TE,"6' 5""",251 lbs,21,2004-05-08T07:00Z,LSU,99,0,20
4569618,Garrett Wilson,WR,"6' 0""",183 lbs,25,2000-07-22T07:00Z,Ohio State,194,4,20
3929630,Saquon Barkley,RB,"6' 0""",233 lbs,29,1997-02-09T08:00Z,Penn State,213,8,21
4429262,Jaheim Bell,TE,"6' 2""",241 lbs,24,2001-06-14T07:00Z,Florida State,52,2,21
4429013,Tank Bigsby,RB,"5' 11""",215 lbs,23,2002-08-30T07:00Z,Auburn,2,3,21
4047646,A.J. Brown,WR,"6' 1""",226 lbs,28,1997-06-30T07:00Z,Ole Miss,145,7,21
4241374,Grant Calcaterra,TE,"6' 4""",240 lbs,27,1998-12-04T08:00Z,SMU,2567,4,21
4715355,Darius Cooper,WR,"5' 11""",210 lbs,24,2001-11-22T08:00Z,Tarleton State,2627,0,21
3926231,Britain Covey,WR,"5' 8""",173 lbs,28,1997-03-18T08:00Z,Utah,254,4,21
4239934,AJ Dillon,RB,"6' 0""",247 lbs,27,1998-05-02T07:00Z,Boston College,103,6,21
4361409,Jahan Dotson,WR,"5' 11""",184 lbs,25,2000-03-22T08:00Z,Penn State,213,4,21
3121023,Dallas Goedert,TE,"6' 5""",256 lbs,31,1995-01-03T08:00Z,South Dakota State,2571,8,21
4039160,Kylen Granson,TE,"6' 3""",242 lbs,27,1998-03-27T08:00Z,SMU,2567,5,21
4689546,Danny Gray,WR,"6' 0""",200 lbs,26,1999-04-01T08:00Z,SMU,2567,3,21
4426875,Sam Howell,QB,"6' 1""",220 lbs,25,2000-09-16T07:00Z,North Carolina,153,4,21
4040715,Jalen Hurts,QB,"6' 1""",223 lbs,27,1998-08-07T07:00Z,Oklahoma,201,6,21
4248557,E.J. Jenkins,TE,"6' 6""",245 lbs,27,1998-11-03T08:00Z,Georgia Tech,59,2,21
4372026,Cameron Latu,TE,"6' 5""",244 lbs,26,2000-02-24T08:00Z,Alabama,333,2,21
4685201,Tanner McKee,QB,"6' 6""",231 lbs,25,2000-04-27T07:00Z,Stanford,24,3,21
4431545,Will Shipley,RB,"5' 11""",209 lbs,23,2002-08-29T07:00Z,Clemson,228,2,21
4241478,DeVonta Smith,WR,"6' 0""",170 lbs,27,1998-11-14T08:00Z,Alabama,333,5,21
4714365,Carson Steele,RB,"6' 0""",228 lbs,23,2002-10-21T07:00Z,UCLA,26,2,21
4050373,Quez Watkins,WR,"6' 0""",193 lbs,27,1998-06-09T07:00Z,Southern Miss,2572,5,21
4686104,Johnny Wilson,WR,"6' 6""",228 lbs,24,2001-04-03T07:00Z,Florida State,52,2,21
4243389,Calvin Austin III,WR,"5' 9""",162 lbs,26,1999-03-24T08:00Z,Memphis,235,4,23
5192448,Cole Burgess,WR,"6' 1""",198 lbs,26,2000-02-11T08:00Z,Cortland,2782,1,23
4361411,Pat Freiermuth,TE,"6' 5""",258 lbs,27,1998-10-25T07:00Z,Penn State,213,5,23
4371733,Kenneth Gainwell,RB,"5' 9""",200 lbs,26,1999-03-14T08:00Z,Memphis,235,5,23
4695800,JJ Galbreath,TE,"6' 4""",240 lbs,24,2001-08-05T07:00Z,South Dakota,233,0,23
4241961,Connor Heyward,TE,"6' 0""",230 lbs,27,1999-01-22T08:00Z,Michigan State,127,4,23
4429955,Will Howard,QB,"6' 4""",236 lbs,24,2001-09-24T07:00Z,Ohio State,194,0,23
4694237,Max Hurleman,RB,"5' 11""",200 lbs,24,2001-10-19T07:00Z,Notre Dame,87,0,23
4819231,Kaleb Johnson,RB,"6' 1""",224 lbs,22,2003-08-14T07:00Z,Iowa,2294,0,23
4047650,DK Metcalf,WR,"6' 4""",229 lbs,28,1997-12-14T08:00Z,Ole Miss,145,7,23
3914397,Scotty Miller,WR,"5' 9""",174 lbs,28,1997-07-31T07:00Z,Bowling Green,189,7,23
4428119,Lew Nichols,RB,"5' 10""",220 lbs,24,2001-08-16T07:00Z,Central Michigan,2117,1,23
4362019,A.T. Perry,WR,"6' 5""",205 lbs,26,1999-10-26T07:00Z,Wake Forest,154,2,23
4426494,John Rhys Plumlee,WR,"6' 0""",200 lbs,25,2001-01-02T08:00Z,UCF,2116,0,23
8439,Aaron Rodgers,QB,"6' 2""",223 lbs,42,1983-12-02T08:00Z,California,25,21,23
3116407,Mason Rudolph,QB,"6' 5""",235 lbs,30,1995-07-17T07:00Z,Oklahoma State,197,8,23
4035656,Ben Skowronek,WR,"6' 3""",224 lbs,28,1997-06-27T07:00Z,Notre Dame,87,5,23
4240577,Brandon Smith,WR,"6' 1""",218 lbs,27,1998-12-10T08:00Z,Iowa,2294,1,23
3054212,Jonnu Smith,TE,"6' 3""",248 lbs,30,1995-08-22T07:00Z,Florida International,2229,9,23
16460,Adam Thielen,WR,"6' 2""",195 lbs,35,1990-08-22T07:00Z,Minnesota State,2364,12,23
3051738,Marquez Valdes-Scantling,WR,"6' 4""",206 lbs,31,1994-10-10T07:00Z,South Florida,58,8,23
4569987,Jaylen Warren,RB,"5' 8""",215 lbs,27,1998-11-01T08:00Z,Oklahoma State,197,4,23
4431492,Roman Wilson,WR,"5' 10""",186 lbs,24,2001-06-19T07:00Z,Michigan,130,2,23
3912092,Donald Parham Jr.,TE,"6' 8""",237 lbs,28,1997-08-16T07:00Z,Stetson,56,5,23
4036419,Skylar Thompson,QB,"6' 2""",219 lbs,28,1997-06-04T07:00Z,Kansas State,2306,4,23
4430802,Darnell Washington,TE,"6' 7""",264 lbs,24,2001-08-17T07:00Z,Georgia,61,3,23
4887918,Junior Bergen,WR,"5' 9""",184 lbs,23,2002-10-23T07:00Z,Montana,149,0,25
3045523,Kendrick Bourne,WR,"6' 1""",205 lbs,30,1995-08-04T07:00Z,Eastern Washington,331,9,25
4250945,Colton Dowell,WR,"6' 3""",212 lbs,26,1999-04-19T07:00Z,UT Martin,2630,3,25
4040612,Luke Farrell,TE,"6' 5""",250 lbs,28,1997-10-14T07:00Z,Ohio State,194,5,25
4372561,Isaac Guerendo,RB,"6' 0""",221 lbs,25,2000-06-28T07:00Z,Louisville,97,2,25
4685397,Jordan James,RB,"5' 9""",208 lbs,21,2004-03-29T08:00Z,Oregon,2483,0,25
3886598,Jauan Jennings,WR,"6' 3""",212 lbs,28,1997-07-10T07:00Z,Tennessee,2633,5,25
4241464,Mac Jones,QB,"6' 3""",220 lbs,27,1998-09-05T07:00Z,Alabama,333,5,25
4361182,Adrian Martinez,QB,"6' 2""",220 lbs,26,2000-01-07T08:00Z,Kansas State,2306,1,25
3117251,Christian McCaffrey,RB,"5' 11""",210 lbs,29,1996-06-07T07:00Z,Stanford,24,9,25
4430191,Skyy Moore,WR,"5' 10""",195 lbs,25,2000-09-10T07:00Z,Western Michigan,2711,4,25
4428209,Ricky Pearsall,WR,"6' 1""",189 lbs,25,2000-09-09T07:00Z,Florida,57,2,25
4361741,Brock Purdy,QB,"6' 1""",220 lbs,26,1999-12-27T08:00Z,Iowa State,66,4,25
3043116,Demarcus Robinson,WR,"6' 1""",202 lbs,31,1994-09-21T07:00Z,Florida,57,10,25
4241474,Brian Robinson Jr.,RB,"6' 1""",225 lbs,26,1999-03-22T08:00Z,Alabama,333,4,25
4428396,Hayden Rucci,TE,"6' 5""",247 lbs,25,2001-01-27T08:00Z,Wisconsin,275,1,25
4259147,Jake Tonges,TE,"6' 4""",240 lbs,26,1999-07-08T07:00Z,California,25,3,25
3115928,Malik Turner,WR,"6' 2""",202 lbs,30,1996-01-30T08:00Z,Illinois,356,5,25
4431466,Jordan Watkins,WR,"5' 11""",196 lbs,24,2002-02-15T08:00Z,Ole Miss,145,0,25
4360290,Brayden Willis,TE,"6' 4""",240 lbs,26,1999-11-11T08:00Z,Oklahoma,201,3,25
4360438,Brandon Aiyuk,WR,"6' 0""",200 lbs,27,1998-03-17T08:00Z,Arizona State,9,6,25
4575665,Jacob Cowing,WR,"5' 9""",171 lbs,25,2001-02-04T08:00Z,Arizona,12,2,25
3040151,George Kittle,TE,"6' 4""",250 lbs,32,1993-10-09T07:00Z,Iowa,2294,9,25
4430431,Kurtis Rourke,QB,"6' 4""",220 lbs,25,2000-10-25T07:00Z,Indiana,84,0,25
3040569,Trent Taylor,WR,"5' 8""",180 lbs,31,1994-04-30T07:00Z,Louisiana Tech,2348,7,25
4039358,Patrick Taylor Jr.,RB,"6' 2""",217 lbs,27,1998-04-29T07:00Z,Memphis,235,5,25
4240021,Cam Akers,RB,"5' 10""",217 lbs,26,1999-06-22T07:00Z,Florida State,52,5,26
4678006,Elijah Arroyo,TE,"6' 5""",254 lbs,22,2003-04-05T08:00Z,Miami,2390,0,26
4576297,AJ Barner,TE,"6' 6""",251 lbs,23,2002-05-03T07:00Z,Michigan,130,2,26
4360405,Jake Bobo,WR,"6' 4""",207 lbs,27,1998-08-04T07:00Z,UCLA,26,3,26
4429313,Tyrone Broden,WR,"6' 5""",194 lbs,25,2001-02-26T08:00Z,Arkansas,8,0,26
3912547,Sam Darnold,QB,"6' 3""",225 lbs,28,1997-06-05T07:00Z,USC,30,8,26
4600597,Montorie Foster Jr.,WR,"5' 11""",188 lbs,24,2001-08-03T07:00Z,Michigan State,127,0,26
4429835,George Holani,RB,"5' 11""",210 lbs,26,1999-12-16T08:00Z,Boise State,68,2,26
4035693,Velus Jones Jr.,RB,"6' 0""",204 lbs,28,1997-05-11T07:00Z,Tennessee,2633,5,26
4569547,Nick Kallerup,TE,"6' 5""",266 lbs,24,2001-03-27T08:00Z,Minnesota,135,0,26
2977187,Cooper Kupp,WR,"6' 1""",205 lbs,32,1993-06-15T07:00Z,Eastern Washington,331,9,26
3924327,Drew Lock,QB,"6' 4""",228 lbs,29,1996-11-10T08:00Z,Missouri,142,7,26
4432734,Jalen Milroe,QB,"6' 2""",216 lbs,23,2002-12-13T08:00Z,Alabama,333,0,26
2975863,Eric Saubert,TE,"6' 5""",253 lbs,31,1994-05-09T07:00Z,Drake,2181,8,26
4032473,Rashid Shaheed,WR,"6' 0""",180 lbs,27,1998-08-31T07:00Z,Weber State,2692,4,26
4430878,Jaxon Smith-Njigba,WR,"6' 0""",197 lbs,24,2002-02-14T08:00Z,Ohio State,194,3,26
4567048,Kenneth Walker III,RB,"5' 9""",211 lbs,25,2000-10-20T07:00Z,Michigan State,127,4,26
4431479,Ricky White III,WR,"6' 1""",184 lbs,24,2002-02-06T08:00Z,UNLV,2439,0,26
4428943,Jacardia Wright,RB,"6' 0""",218 lbs,25,2000-09-26T07:00Z,Missouri State,2623,0,26
4401805,Dareke Young,WR,"6' 2""",224 lbs,26,1999-06-04T07:00Z,Lenoir Rhyne,2331,4,26
4426385,Zach Charbonnet,RB,"6' 1""",214 lbs,25,2001-01-08T08:00Z,UCLA,26,3,26
4597703,Tory Horton,WR,"6' 2""",196 lbs,23,2002-11-29T08:00Z,Colorado State,36,0,26
4427391,Kenny McIntosh,RB,"6' 0""",204 lbs,25,2000-03-03T08:00Z,Georgia,61,3,26
4241983,Cody White,WR,"6' 3""",227 lbs,27,1998-11-28T08:00Z,Michigan State,127,4,26
4426444,Connor Bazelak,QB,"6' 3""",225 lbs,25,2000-09-22T07:00Z,Bowling Green,189,0,27
16728,Teddy Bridgewater,QB,"6' 2""",210 lbs,33,1992-11-10T08:00Z,Louisville,97,11,27
4361112,Devin Culp,TE,"6' 4""",237 lbs,26,2000-02-02T08:00Z,Washington,264,2,27
4372505,Payne Durham,TE,"6' 5""",255 lbs,25,2000-06-15T07:00Z,Purdue,2509,3,27
4567750,Emeka Egbuka,WR,"6' 1""",205 lbs,23,2002-10-14T07:00Z,Ohio State,194,0,27
16737,Mike Evans,WR,"6' 5""",231 lbs,32,1993-08-21T07:00Z,Texas A&M,245,12,27
3116165,Chris Godwin Jr.,WR,"6' 1""",209 lbs,30,1996-02-27T08:00Z,Penn State,213,9,27
4429847,Garrett Greene,WR,"5' 11""",201 lbs,24,2001-10-01T07:00Z,West Virginia,277,0,27
4572786,Dennis Houston,WR,"6' 1""",190 lbs,26,1999-04-24T07:00Z,Western Illinois,2710,1,27
4596448,Bucky Irving,RB,"5' 10""",195 lbs,23,2002-08-19T07:00Z,Oregon,2483,2,27
5097554,Kameron Johnson,WR,"5' 10""",170 lbs,23,2002-03-17T08:00Z,Barton College,2054,2,27
4608810,Tez Johnson,WR,"5' 10""",165 lbs,23,2002-05-18T07:00Z,Oregon,2483,0,27
3052587,Baker Mayfield,QB,"6' 1""",215 lbs,30,1995-04-14T07:00Z,Oklahoma,201,8,27
4430834,Jalen McMillan,WR,"6' 1""",192 lbs,24,2001-12-07T08:00Z,Washington,264,2,27
4243331,Cade Otton,TE,"6' 5""",247 lbs,26,1999-04-15T07:00Z,Washington,264,4,27
2976592,Sterling Shepard,WR,"5' 10""",194 lbs,33,1993-02-10T08:00Z,Oklahoma,201,10,27
4430871,Sean Tucker,RB,"5' 10""",205 lbs,24,2001-10-25T07:00Z,Syracuse,183,3,27
4697815,Rachaad White,RB,"6' 0""",214 lbs,27,1999-01-12T08:00Z,Arizona State,9,4,27
4569156,Michael Wiley,RB,"5' 10""",209 lbs,24,2001-11-10T08:00Z,Arizona,12,1,27
4568024,Josh Williams,RB,"5' 9""",210 lbs,24,2001-06-09T07:00Z,LSU,99,0,27
4249616,Owen Wright,RB,"5' 9""",217 lbs,27,1999-02-28T08:00Z,Monmouth,2405,2,27
4034779,Ko Kieft,TE,"6' 5""",265 lbs,28,1998-01-20T08:00Z,Minnesota,135,4,27
4581750,Jaden Smith,WR,"6' 6""",210 lbs,24,2001-12-13T08:00Z,Tarleton State,2627,0,27
2574511,Brandon Allen,QB,"6' 2""",209 lbs,33,1992-09-05T07:00Z,Arkansas,8,9,10
4883647,Elic Ayomanor,WR,"6' 2""",206 lbs,22,2003-06-03T07:00Z,Stanford,24,0,10
4367567,Julius Chestnut,RB,"5' 11""",228 lbs,25,2000-10-26T07:00Z,Sacred Heart,2529,4,10
4431268,Chimere Dike,WR,"6' 1""",196 lbs,23,2002-12-14T08:00Z,Florida,57,0,10
4686728,Gunnar Helm,TE,"6' 5""",241 lbs,23,2002-09-06T07:00Z,Texas,251,0,10
4057082,Mason Kinsey,WR,"5' 11""",200 lbs,27,1998-08-29T07:00Z,Berry College,2757,3,10
4360978,David Martin-Robinson,TE,"6' 3""",247 lbs,26,1999-12-26T08:00Z,Temple,218,2,10
4429121,Kalel Mullings,RB,"6' 2""",226 lbs,23,2002-10-04T07:00Z,Michigan,130,0,10
4360635,Chig Okonkwo,TE,"6' 3""",238 lbs,26,1999-09-08T07:00Z,Maryland,120,4,10
4362617,Bryce Oliver,WR,"6' 1""",214 lbs,25,2000-05-19T07:00Z,Youngstown State,2754,2,10
3916148,Tony Pollard,RB,"6' 0""",209 lbs,28,1997-04-30T07:00Z,Memphis,235,7,10
4879189,Hal Presley,WR,"6' 3""",210 lbs,24,2002-01-22T08:00Z,Baylor,239,0,10
3916204,James Proche II,WR,"5' 11""",193 lbs,29,1996-09-21T07:00Z,SMU,2567,7,10
4431353,Xavier Restrepo,WR,"5' 10""",202 lbs,23,2002-04-22T07:00Z,Miami,2390,0,10
4428557,Tyjae Spears,RB,"5' 11""",195 lbs,24,2001-06-15T07:00Z,Tulane,2655,3,10
4688380,Cam Ward,QB,"6' 2""",219 lbs,23,2002-05-25T07:00Z,Miami,2390,0,10
4361604,Blake Watson,RB,"5' 9""",195 lbs,26,1999-10-14T07:00Z,Memphis,235,2,10
4362570,Joel Wilson,TE,"6' 4""",245 lbs,25,2000-06-21T07:00Z,Central Michigan,2117,1,10
3930066,Van Jefferson,WR,"6' 1""",200 lbs,29,1996-07-26T07:00Z,Florida,57,6,10
4361418,Will Levis,QB,"6' 4""",229 lbs,26,1999-06-27T07:00Z,Kentucky,96,3,10
3925357,Calvin Ridley,WR,"6' 1""",190 lbs,31,1994-12-20T08:00Z,Alabama,333,7,10
4048228,John Bates,TE,"6' 6""",256 lbs,28,1997-11-06T08:00Z,Boise State,68,5,28
4431506,Ja'Corey Brooks,WR,"6' 3""",195 lbs,24,2001-10-31T08:00Z,Louisville,97,0,28
4567156,Treylon Burks,WR,"6' 2""",225 lbs,25,2000-03-23T08:00Z,Arkansas,8,4,28
3917849,Lawrence Cager,TE,"6' 5""",220 lbs,28,1997-08-20T07:00Z,Georgia,61,4,28
4575131,Jacory Croskey-Merritt,RB,"5' 11""",208 lbs,24,2001-04-12T07:00Z,Arizona,12,0,28
4426348,Jayden Daniels,QB,"6' 4""",210 lbs,25,2000-12-18T08:00Z,LSU,99,2,28
2574630,Jeff Driskel,QB,"6' 4""",231 lbs,32,1993-04-23T07:00Z,Louisiana Tech,2348,8,28
3119195,Chase Edmonds,RB,"5' 9""",205 lbs,29,1996-04-13T07:00Z,Fordham,2230,8,28
4361994,Sam Hartman,QB,"6' 1""",209 lbs,26,1999-07-29T07:00Z,Notre Dame,87,1,28
11394,Josh Johnson,QB,"6' 3""",214 lbs,39,1986-05-15T07:00Z,San Diego,301,11,28
5083297,Jacoby Jones,WR,"6' 3""",228 lbs,24,2001-07-18T07:00Z,UCF,2116,0,28
2576980,Marcus Mariota,QB,"6' 4""",222 lbs,32,1993-10-30T07:00Z,Oregon,2483,11,28
3121422,Terry McLaurin,WR,"6' 0""",210 lbs,30,1995-09-15T07:00Z,Ohio State,194,7,28
3127586,Jeremy McNichols,RB,"5' 9""",205 lbs,30,1995-12-26T08:00Z,Boise State,68,5,28
2576581,Chris Moore,WR,"6' 1""",200 lbs,32,1993-06-16T07:00Z,Cincinnati,2132,9,28
4570242,Nick Nash,WR,"6' 3""",195 lbs,26,1999-07-08T07:00Z,San José State,23,0,28
4362619,Chris Rodriguez Jr.,RB,"5' 11""",224 lbs,26,1999-09-26T07:00Z,Kentucky,96,3,28
3126486,Deebo Samuel,WR,"6' 0""",215 lbs,30,1996-01-15T08:00Z,South Carolina,2579,7,28
4690923,Ben Sinnott,TE,"6' 4""",245 lbs,23,2002-06-14T07:00Z,Kansas State,2306,2,28
4361088,Colson Yankoff,TE,"6' 4""",225 lbs,25,2000-03-01T08:00Z,UCLA,26,2,28
3121409,Noah Brown,WR,"6' 2""",225 lbs,30,1996-01-06T08:00Z,Ohio State,194,9,28
3068267,Austin Ekeler,RB,"5' 10""",200 lbs,30,1995-05-17T07:00Z,Western Colorado,2714,9,28
15835,Zach Ertz,TE,"6' 5""",250 lbs,35,1990-11-10T08:00Z,Stanford,24,13,28
3916564,Tyree Jackson,TE,"6' 7""",249 lbs,28,1997-11-07T08:00Z,Buffalo,2084,3,28
4602667,Jaylin Lane,WR,"5' 10""",196 lbs,23,2002-05-01T07:00Z,Virginia Tech,259,0,28
4426948,Luke McCaffrey,WR,"6' 2""",195 lbs,24,2001-04-02T07:00Z,Rice,242,2,28
